symbol,lastPr,askPr,bidPr,bidSz,askSz,high24h,low24h,ts,change24h,baseVolume,quoteVolume,usdtVolume,openUtc,changeUtc24h,indexPrice,fundingRate,holdingAmount,deliveryStartTime,deliveryTime,deliveryStatus,open24h,markPrice,local_time
ZORAUSDT,0.01077,0.01075,0.01074,270,242670,0.01099,0.00962,1747904951392,0.08459,47821739.0,479287.66447,479287.66447,0.0101,0.06634,0.0107201139607275,5e-05,131090001,,,,0.00993,0.01074,2025-05-22 09:09:11.392
INITUSDT,1.1485,1.1481,1.1475,71,71,1.1687,0.8991,1747904951392,0.22795,8113603.0,8334881.0639,8334881.0639,1.0219,0.12438,1.149001894854143,5e-05,4782519,,,,0.9353,1.1485,2025-05-22 09:09:11.392
DOLOUSDT,0.03834,0.03835,0.03831,1838,1872,0.039,0.03463,1747904951392,0.10236,22784225.0,833740.37287,833740.37287,0.03657,0.0484,0.0382967340615145,5e-05,13451115,,,,0.03478,0.03834,2025-05-22 09:09:11.392
FISUSDT,0.18071,0.18084,0.1806,869,717,0.1808,0.16563,1747904951392,0.05518,3157217.0,546465.23107,546465.23107,0.17311,0.0439,0.180768819325552,5e-05,2047602,,,,0.17126,0.18071,2025-05-22 09:09:11.392
DARKUSDT,0.01292,0.01293,0.01292,11100,48100,0.01331,0.01154,1747904951392,0.09214,96841500.0,1198467.888,1198467.888,0.01244,0.03859,0.0128406270327478,5e-05,139998469,,,,0.01183,0.0129,2025-05-22 09:09:11.392
JSTUSDT,0.0384,0.03842,0.0384,1750,5970,0.03869,0.03726,1747904951392,0.01053,8453520.0,320325.3859,320325.3859,0.03765,0.01992,0.0384026845694655,5e-05,26684141,,,,0.038,0.0384,2025-05-22 09:09:11.392
TAIUSDT,0.11348,0.11354,0.11348,178,8608,0.115,0.09725,1747904951392,0.14823,17351977.0,1827462.0569,1827462.0569,0.10387,0.09252,0.1132984811792982,0.000317,20420250,,,,0.09883,0.11342,2025-05-22 09:09:11.392
SIGNUSDT,0.08717,0.08721,0.08715,802,802,0.0875,0.08275,1747904951392,0.05049,15538651.0,1325752.72059,1325752.72059,0.08529,0.02204,0.0872496543677629,1.3e-05,45914219,,,,0.08298,0.08719,2025-05-22 09:09:11.392
MILKUSDT,0.0891,0.0891,0.089,6002,4000,0.0953,0.0862,1747904951392,0.02414,8433814.0,763950.4944,763950.4944,0.0894,-0.00336,0.0888607783171322,5e-05,17890227,,,,0.087,0.0891,2025-05-22 09:09:11.392
HAEDALUSDT,0.18491,0.18492,0.18488,541,1408,0.22306,0.12877,1747904951392,0.43175,369433277.0,68549684.83465,68549684.83465,0.17779,0.04005,0.1852513920518667,-0.001239,45350458,,,,0.12915,0.18491,2025-05-22 09:09:11.392
PUNDIXUSDT,0.4327,0.432,0.4319,1811,200,0.443,0.4133,1747904951392,0.03765,1949825.0,829025.7477,829025.7477,0.4225,0.02414,0.4322475640069252,5e-05,5461302,,,,0.417,0.4323,2025-05-22 09:09:11.392
B2USDT,0.6709,0.6712,0.6705,91,91,0.6819,0.6529,1747904951392,-0.01003,774206.0,517213.5925,517213.5925,0.6704,0.00075,0.6713714155692702,5e-05,1722976,,,,0.6777,0.6709,2025-05-22 09:09:11.392
AIOTUSDT,0.36516,0.36516,0.36497,1276,86,0.38109,0.34852,1747904951392,0.01158,4262505.0,1536703.43488,1536703.43488,0.35438,0.03011,0.36759,-0.003773,8920812,,,,0.36098,0.36516,2025-05-22 09:09:11.392
GORKUSDT,0.02388,0.02389,0.02387,530,5670,0.02413,0.02089,1747904951392,0.12376,203256520.0,4539520.8557,4539520.8557,0.02229,0.07133,0.0238121889474851,5e-05,368565045,,,,0.02125,0.02386,2025-05-22 09:09:11.392
HOUSEUSDT,0.06071,0.06071,0.06064,30,67820,0.06528,0.04135,1747904951392,0.34941,330077280.0,18154744.0419,18154744.0419,0.05188,0.1702,0.0609995437754772,-0.001168,100970371,,,,0.04499,0.06077,2025-05-22 09:09:11.392
ASRUSDT,1.654,1.654,1.653,502,294,1.655,1.55,1747904951392,0.05485,118795.0,189529.966,189529.966,1.6,0.03375,1.6525467024779758,5e-05,221273,,,,1.568,1.654,2025-05-22 09:09:11.392
ALPINEUSDT,0.9663,0.9664,0.9659,771,250,0.9698,0.9116,1747904951392,0.02743,703624.0,663538.9091,663538.9091,0.9382,0.02995,0.9671629355667313,5e-05,478522,,,,0.9405,0.9663,2025-05-22 09:09:11.392
MYXUSDT,0.0688,0.0689,0.0687,2000,2911,0.0728,0.0665,1747904951392,-0.04841,8241015.0,573211.042,573211.042,0.0681,0.01028,0.0687630445772399,5e-05,10670871,,,,0.0723,0.0688,2025-05-22 09:09:11.392
SYRUPUSDT,0.365,0.3651,0.3648,1210,1210,0.3698,0.3359,1747904951392,0.01615,4680940.0,1633930.848,1633930.848,0.3412,0.06975,0.3649761334244107,5e-05,4868394,,,,0.3592,0.365,2025-05-22 09:09:11.392
OBOLUSDT,0.1596,0.1597,0.1596,392,392,0.1673,0.155,1747904951392,0.02308,3752918.0,599159.1624,599159.1624,0.1595,0.00063,0.159416126191955,5e-05,26090835,,,,0.156,0.1596,2025-05-22 09:09:11.392
SXTUSDT,0.1332,0.1333,0.1332,29340,6623,0.1443,0.1293,1747904951392,-0.05061,26292640.0,3592716.5503,3592716.5503,0.1318,0.01062,0.13314,5e-05,19608278,,,,0.1403,0.1332,2025-05-22 09:09:11.392
SHMUSDT,0.112,0.1121,0.1118,500,500,0.1132,0.1058,1747904951392,0.0576,4609888.0,499912.4313,499912.4313,0.1085,0.03226,0.1114838937293975,5e-05,8230107,,,,0.1059,0.1118,2025-05-22 09:09:11.392
DOODUSDT,0.004334,0.004337,0.004335,15230,15230,0.004678,0.003987,1747904951392,0.03958,510270750.0,2189686.871906,2189686.871906,0.004164,0.04083,0.0043273762328465,5e-05,623050700,,,,0.004169,0.004334,2025-05-22 09:09:11.392
SKYAIUSDT,0.06449,0.06448,0.0644,1000,1255,0.06708,0.06389,1747904951392,-0.01827,13035155.0,853527.56185,853527.56185,0.06539,-0.01376,0.064483729306359,5e-05,30526226,,,,0.06569,0.06449,2025-05-22 09:09:11.392
RDACUSDT,0.0196,0.01966,0.01963,2598,416,0.02182,0.01911,1747904951392,-0.08922,73559861.0,1502366.0622,1502366.0622,0.01997,-0.01853,0.0196363692747138,5e-05,205006830,,,,0.02152,0.01964,2025-05-22 09:09:11.392
LAUNCHCOINUSDT,0.20149,0.2015,0.20146,100,11470,0.26818,0.16711,1747904951392,-0.16636,198490440.0,41671003.6877,41671003.6877,0.19158,0.05173,0.2008271241627273,0.000146,53970090,,,,0.2417,0.20129,2025-05-22 09:09:11.392
PRAIUSDT,0.08033,0.08038,0.08031,12444,10365,0.08116,0.07753,1747904951392,0.03372,22413563.0,1779623.27795,1779623.27795,0.07914,0.01504,0.0801737698228781,0.000668,38456488,,,,0.07771,0.08033,2025-05-22 09:09:11.392
NXPCUSDT,1.8409,1.8407,1.8404,3173,277,1.9981,1.7854,1747904951392,-0.00157,23522221.0,43596457.6059,43596457.6059,1.8611,-0.01085,1.8393828153455846,5e-05,8021430,,,,1.8438,1.8405,2025-05-22 09:09:11.392
BADGERUSDT,1.2617,1.2626,1.2617,499,22,1.2847,1.2063,1747904951392,0.01553,816252.0,1018926.2903,1018926.2903,1.2528,0.0071,1.2648335927780299,-0.000146,545999,,,,1.2424,1.2617,2025-05-22 09:09:11.392
AGTUSDT,0.031621,0.03163,0.031613,3521,2046,0.035746,0.026938,1747904951392,0.01558,146438396.0,4537051.42648,4537051.42648,0.03257,-0.02914,0.031543,0.000356,51528068,,,,0.031136,0.031621,2025-05-22 09:09:11.392
AWEUSDT,0.069728,0.06979,0.06972,26235,7482,0.07069,0.063336,1747904951392,0.06618,78977552.0,5311697.705643,5311697.705643,0.06776,0.02904,0.069820394106123,-0.000508,24378361,,,,0.0654,0.069757,2025-05-22 09:09:11.392
TGTUSDT,0.1322,0.1325,0.1322,352,13,0.1471,0.1101,1747904951392,-0.08258,23611467.0,2975760.4837,2975760.4837,0.1221,0.08354,0.1329691373762705,-0.00161,27629893,,,,0.1441,0.1322,2025-05-22 09:09:11.392
RWAUSDT,0.006001,,,0,0,0.006001,0.006001,1747904951392,0.0,3400.0,20.4034,20.4034,0.006001,0,0.006,5e-05,13042,,,,0.006001,0.006,2025-05-22 09:09:11.392
BLUEUSDT,0.1395,0.1396,0.1395,3554,676,0.1448,0.1325,1747904951392,0.02423,3586216.0,489743.7074,489743.7074,0.1362,0.02203,0.1389939663505641,5e-05,6104309,,,,0.1362,0.1388,2025-05-22 09:09:11.392
BUSDT,0.2149,0.2171,0.216,47,197,0.2342,0.2057,1747904951392,-0.05121,263772.0,57249.5078,57249.5078,0.2265,-0.05121,0.21648,5e-05,191,,,,0.2265,0.2162,2025-05-22 09:09:11.392
